time,instance,spotprice,lifetime,os,cpu,memory,disk,reward
1584087814.6242445,t3a.small,0.0064,0.040448819684721596,Linux/UNIX,2,2.0,100,0.00768
1584087829.9479103,t3a.nano,0.0616,5.7693686047272,Windows,2,0.5,100,0.07392
1584088063.7440126,m5d.16xlarge,3.9621,5.7392054833420545,Linux/UNIX,64,256.0,3200,4.754519999999999
1584088609.3742106,t3a.small,0.0064,0.037724431469474094,Windows,2,2.0,100,0.00768
1584088614.8538718,m5d.2xlarge,0.4953,5.735828513488443,Linux/UNIX,8,32.0,400,0.59436
1584089118.3723018,t3a.small,0.0064,0.04391113494620568,Linux/UNIX,2,2.0,100,0.00768
1584089324.653447,m5d.8xlarge,0.609,5.764677367881437,Linux/UNIX,32,128.0,1600,0.7308
1584089624.9735742,t3a.small,0.0064,0.03676880461267365,SUSE Linux,2,2.0,100,0.00768
1584089689.1338027,t3a.small,0.0064,0.027410872395983794,Linux/UNIX,2,2.0,100,0.00768
1584089854.5332232,m5d.2xlarge,0.4953,5.888318658287895,SUSE Linux,8,32.0,400,0.59436
1584089923.082034,c5d.4xlarge,0.9784,4.467016583004012,Linux/UNIX,16,32.0,800,1.17408
1584090151.3390968,c5.18xlarge,1.1908,5.969014862604888,Red Hat Enterprise Linux,72,144.0,3600,1.42896
1584090680.083233,c5d.18xlarge,4.4028,5.811682032775698,Red Hat Enterprise Linux,72,144.0,3600,5.28336
1584090736.5028908,t3a.small,0.0064,0.028319545216938545,SUSE Linux,2,2.0,100,0.00768
1584091019.894842,c5.metal,5.8704,5.969000890616655,Linux/UNIX,96,192.0,4800,7.04448
1584091189.748101,t3a.small,0.0064,0.04953200207919528,Windows,2,2.0,100,0.00768
1584091234.832289,m5d.8xlarge,0.609,6.358243955955988,Linux/UNIX,32,128.0,1600,0.7308
1584091528.562102,t3.large,0.0921,5.849232351472368,Red Hat Enterprise Linux,2,8.0,100,0.11052
1584091758.1857345,c5d.18xlarge,4.4028,5.817187026502294,Red Hat Enterprise Linux,72,144.0,3600,5.28336
1584092227.181166,m5d.24xlarge,1.6571,5.857932050779734,Red Hat Enterprise Linux,96,384.0,4800,1.9885199999999998
1584092551.9149547,m5d.16xlarge,1.1481,5.7962576683366365,Red Hat Enterprise Linux,64,256.0,3200,1.3777199999999998
1584092574.2101083,m5d.2xlarge,0.4953,5.830030416959267,Red Hat Enterprise Linux,8,32.0,400,0.59436
1584092595.8942995,c5.metal,5.8704,5.738531746409378,Red Hat Enterprise Linux,96,192.0,4800,7.04448
1584093439.1593292,c5.2xlarge,0.2638,1.0151953341873463,SUSE Linux,8,16.0,400,0.31655999999999995
1584093535.5907366,t3a.small,0.0064,0.04991640374250259,Linux/UNIX,2,2.0,100,0.00768
1584093843.174524,t3a.small,0.0064,0.035187617703823254,Windows,2,2.0,100,0.00768
1584093910.2707624,t3a.nano,0.0616,5.758789715795638,Windows,2,0.5,100,0.07392
1584093946.984618,c5.2xlarge,0.2638,0.6578688461672574,SUSE Linux,8,16.0,400,0.31655999999999995
1584094378.9278862,c5d.4xlarge,0.9784,4.353098462624576,Red Hat Enterprise Linux,16,32.0,800,1.17408
1584094928.2032566,c5.2xlarge,0.2638,1.0256845188323458,Red Hat Enterprise Linux,8,16.0,400,0.31655999999999995
1584095131.5867825,m5d.24xlarge,1.6571,6.042432248515069,Red Hat Enterprise Linux,96,384.0,4800,1.9885199999999998
1584095749.5887258,t3a.small,0.0064,0.03495389800777844,Linux/UNIX,2,2.0,100,0.00768
1584095867.0348918,c5.2xlarge,0.2638,0.596414548439973,SUSE Linux,8,16.0,400,0.31655999999999995
1584096145.4284012,m5d.24xlarge,1.6571,5.773489490584639,Linux/UNIX,96,384.0,4800,1.9885199999999998
1584096849.6267955,c5.metal,5.8704,6.1007070249931346,Red Hat Enterprise Linux,96,192.0,4800,7.04448
1584097102.1061318,c5.2xlarge,0.2638,0.5394282472342886,SUSE Linux,8,16.0,400,0.31655999999999995
1584097980.0601623,m5d.large,0.1318,5.796484536561492,Windows,2,8.0,100,0.15816
1584098267.7950194,t3a.small,0.0064,0.03851872254926096,Linux/UNIX,2,2.0,100,0.00768
1584098809.946053,m5d.16xlarge,1.1481,5.822123401861667,Windows,64,256.0,3200,1.3777199999999998
1584098860.3231003,m5d.large,0.1318,5.735909738767729,Linux/UNIX,2,8.0,100,0.15816
1584099406.0355542,c5.2xlarge,0.2648,0.5954371998179279,SUSE Linux,8,16.0,400,0.31776
1584099561.6662734,c5.18xlarge,1.1908,6.214310955023317,SUSE Linux,72,144.0,3600,1.42896
1584099822.4901054,m5d.16xlarge,1.1481,5.775343898500733,Red Hat Enterprise Linux,64,256.0,3200,1.3777199999999998
1584099994.7442477,c5.2xlarge,0.2648,0.8936643241099687,Linux/UNIX,8,16.0,400,0.31776
1584100206.514207,t3a.small,0.0064,0.026638179107026573,Linux/UNIX,2,2.0,100,0.00768
1584100214.5062976,c5.2xlarge,0.2648,1.1264547162793084,Linux/UNIX,8,16.0,400,0.31776
1584100358.4979875,c5.18xlarge,1.1908,6.1691670279154796,SUSE Linux,72,144.0,3600,1.42896
1584100570.6736991,m5d.16xlarge,1.1481,5.728074820510705,Linux/UNIX,64,256.0,3200,1.3777199999999998
1584101030.7027223,c5d.xlarge,0.2446,5.949896755702253,Linux/UNIX,4,8.0,200,0.29352
1584101383.5249908,m5d.8xlarge,0.609,5.865601109823191,SUSE Linux,32,128.0,1600,0.7308
1584102171.6429465,t3a.small,0.0064,0.045926131361354525,Windows,2,2.0,100,0.00768
1584103295.631785,t3a.small,0.0064,0.04499975289188286,Linux/UNIX,2,2.0,100,0.00768
1584103319.071723,c5d.18xlarge,4.4028,5.71919450856407,SUSE Linux,72,144.0,3600,5.28336
1584103898.8810983,m5d.16xlarge,1.1481,5.760253514432646,Windows,64,256.0,3200,1.3777199999999998
1584104034.164921,t3.large,0.0921,5.976536953958482,Windows,2,8.0,100,0.11052
1584104160.6241002,m5d.2xlarge,0.4953,5.78062495088941,Red Hat Enterprise Linux,8,32.0,400,0.59436
1584104172.6372192,t3a.small,0.0064,0.03802512890711615,Linux/UNIX,2,2.0,100,0.00768
1584104660.776692,m5d.16xlarge,1.1481,5.777091807751697,Linux/UNIX,64,256.0,3200,1.3777199999999998
1584104750.2638683,t3a.small,0.0064,0.026322468011454898,Windows,2,2.0,100,0.00768
1584105059.3064356,c5d.xlarge,0.2446,5.891117644367396,Red Hat Enterprise Linux,4,8.0,200,0.29352
1584106211.642034,m5d.2xlarge,0.4953,5.953337490852718,SUSE Linux,8,32.0,400,0.59436
1584106263.675613,m5d.16xlarge,1.1481,5.714916923818334,Linux/UNIX,64,256.0,3200,1.3777199999999998
1584106446.4287908,t3a.small,0.0064,0.021558651204691477,Linux/UNIX,2,2.0,100,0.00768
1584106547.6360743,m5d.24xlarge,1.5271,5.897578036114106,SUSE Linux,96,384.0,4800,1.8325199999999997
1584107879.8485584,m5d.large,0.1318,5.8602244160962,Linux/UNIX,2,8.0,100,0.15816
1584108339.0951006,t3.large,0.0921,5.891559971452349,Linux/UNIX,2,8.0,100,0.11052
1584108460.2214053,m5d.24xlarge,1.5271,6.272371594473494,Red Hat Enterprise Linux,96,384.0,4800,1.8325199999999997
1584108597.5923257,t3a.small,0.0064,0.04930496179512524,SUSE Linux,2,2.0,100,0.00768
1584108619.1734679,t3a.small,0.0064,0.035166854629824905,SUSE Linux,2,2.0,100,0.00768
1584108719.010901,c5.2xlarge,0.2648,0.6601392526580138,Linux/UNIX,8,16.0,400,0.31776
1584109356.9938614,m5d.24xlarge,1.5271,6.130968552356579,Red Hat Enterprise Linux,96,384.0,4800,1.8325199999999997
1584109556.4963818,c5d.4xlarge,0.9784,4.540481342433255,Linux/UNIX,16,32.0,800,1.17408
1584109928.899086,t3a.small,0.0064,0.03472195068112927,Linux/UNIX,2,2.0,100,0.00768
1584110063.1969144,t3a.small,0.0064,0.02726102365512174,Linux/UNIX,2,2.0,100,0.00768
1584110251.553122,c5.18xlarge,1.1908,5.744627665232898,SUSE Linux,72,144.0,3600,1.42896
1584110576.6965923,t3a.nano,0.0616,5.912487268241684,Windows,2,0.5,100,0.07392
1584110752.1166162,t3a.small,0.0064,0.048639946695694956,Linux/UNIX,2,2.0,100,0.00768
1584111089.2797642,m5d.16xlarge,1.1481,5.7892365575969835,SUSE Linux,64,256.0,3200,1.3777199999999998
1584111683.2832665,t3a.small,0.0064,0.042176637760942666,Linux/UNIX,2,2.0,100,0.00768
1584111841.8977742,m5d.8xlarge,0.609,5.738577518971831,SUSE Linux,32,128.0,1600,0.7308
1584112031.8573697,t3a.small,0.0064,0.042435615514594634,Linux/UNIX,2,2.0,100,0.00768
1584113368.7282407,m5d.16xlarge,1.1481,5.860766859103802,SUSE Linux,64,256.0,3200,1.3777199999999998
1584113556.6285653,t3a.small,0.0064,0.027642320429724018,Windows,2,2.0,100,0.00768
1584114122.7166436,t3a.nano,0.0616,5.803516004834491,Linux/UNIX,2,0.5,100,0.07392
1584114198.8557684,t3a.small,0.0064,0.04106826136891071,Windows,2,2.0,100,0.00768
1584115025.0809815,m5d.large,0.0918,6.337327561285957,Red Hat Enterprise Linux,2,8.0,100,0.11016000000000001
1584117465.2858837,c5.2xlarge,0.266,1.0593796616350768,Linux/UNIX,8,16.0,400,0.3192
1584118729.0446234,c5d.18xlarge,4.4028,5.780835980186801,SUSE Linux,72,144.0,3600,5.28336
1584118760.602527,t3a.nano,0.0616,5.969157543244662,Linux/UNIX,2,0.5,100,0.07392
1584119127.6532316,c5.2xlarge,0.266,1.0876470227699593,Linux/UNIX,8,16.0,400,0.3192
1584120010.5657904,c5d.xlarge,0.2446,5.938892172039163,Red Hat Enterprise Linux,4,8.0,200,0.29352
1584120169.6044707,c5.18xlarge,1.1908,5.7192002890312175,Linux/UNIX,72,144.0,3600,1.42896
1584120241.420295,m5d.24xlarge,1.5271,5.927606380124369,SUSE Linux,96,384.0,4800,1.8325199999999997
1584120325.8491642,t3.large,0.0921,6.019211670602007,Windows,2,8.0,100,0.11052
1584120450.372521,m5d.8xlarge,0.609,5.729320809898769,Windows,32,128.0,1600,0.7308
1584120566.442329,t3a.small,0.0248,0.049413130633491634,Windows,2,2.0,100,0.029759999999999998
1584121024.9849718,m5d.8xlarge,0.609,5.750015846871139,Red Hat Enterprise Linux,32,128.0,1600,0.7308
1584122021.917109,t3a.medium,0.0759,5.8053180155368524,SUSE Linux,2,4.0,100,0.09108
1584122571.6396854,c5.2xlarge,0.266,1.0875591780851865,Linux/UNIX,8,16.0,400,0.3192
1584122636.2588463,t3.large,0.0921,5.797896223398354,Linux/UNIX,2,8.0,100,0.11052
1584122641.5833435,t2.large,0.0597,5.9037901486879925,Red Hat Enterprise Linux,2,8.0,100,0.07164
1584123133.686278,c5.2xlarge,0.266,1.0686702889522177,Red Hat Enterprise Linux,8,16.0,400,0.3192
1584123187.5580006,m5d.24xlarge,1.5271,6.049472071178182,SUSE Linux,96,384.0,4800,1.8325199999999997
1584124282.4857755,t3a.nano,0.0062,5.8191848214555835,SUSE Linux,2,0.5,100,0.0074399999999999996
1584124663.3336725,m5d.8xlarge,1.981,5.817917096399092,Red Hat Enterprise Linux,32,128.0,1600,2.3772
1584124696.6252294,t3a.small,0.0248,0.05124389177233587,Windows,2,2.0,100,0.029759999999999998
1584125328.881026,t3a.small,0.0248,0.024664388430671643,SUSE Linux,2,2.0,100,0.029759999999999998
1584125937.9503887,m5d.16xlarge,1.1481,5.761866492197397,Red Hat Enterprise Linux,64,256.0,3200,1.3777199999999998
1584126501.3480852,c5.2xlarge,0.266,0.8665543103009771,Red Hat Enterprise Linux,8,16.0,400,0.3192
1584126680.7112556,m5d.2xlarge,0.4953,5.774582345992779,Linux/UNIX,8,32.0,400,0.59436
1584126695.6119757,t3a.small,0.0248,0.04535089785464497,Windows,2,2.0,100,0.029759999999999998
1584126843.7392719,t3a.small,0.0248,0.04722985519817767,Windows,2,2.0,100,0.029759999999999998
1584128528.6807203,c5.2xlarge,0.266,0.9388598636405513,Linux/UNIX,8,16.0,400,0.3192
1584129138.2558074,t3a.small,0.0664,0.04670753360357424,SUSE Linux,2,2.0,100,0.07968
1584131131.2942562,t3a.small,0.0664,0.03183453791974533,SUSE Linux,2,2.0,100,0.07968
1584131403.4085376,m5d.24xlarge,1.5271,6.045221680130044,Red Hat Enterprise Linux,96,384.0,4800,1.8325199999999997
1584131573.5777423,c5d.xlarge,0.2446,5.876207287327621,Linux/UNIX,4,8.0,200,0.29352
1584133148.9695718,t3a.nano,0.0062,5.753832404156415,SUSE Linux,2,0.5,100,0.0074399999999999996
1584133691.3892388,t3a.small,0.0664,0.03227897475416533,SUSE Linux,2,2.0,100,0.07968
1584134891.892397,m5d.24xlarge,1.5271,5.720186404420116,Red Hat Enterprise Linux,96,384.0,4800,1.8325199999999997
1584135895.0713363,m5d.8xlarge,1.981,5.771982175434438,Red Hat Enterprise Linux,32,128.0,1600,2.3772
1584136395.280992,c5.2xlarge,0.266,0.620901425818073,Linux/UNIX,8,16.0,400,0.3192
1584136561.273744,c5.metal,1.5844,5.77114499669414,Linux/UNIX,96,192.0,4800,1.9012799999999999
1584136685.9385874,t3a.small,0.0664,0.03274851866525061,SUSE Linux,2,2.0,100,0.07968
1584138041.2477286,t2.large,0.0597,5.916556440686384,Linux/UNIX,2,8.0,100,0.07164
1584138347.8325944,m5d.8xlarge,1.981,5.779859432488266,SUSE Linux,32,128.0,1600,2.3772
1584138630.476958,c5.2xlarge,0.267,0.6415603591783143,Red Hat Enterprise Linux,8,16.0,400,0.3204
1584139147.3810148,c5d.18xlarge,4.4028,5.775484279330093,Linux/UNIX,72,144.0,3600,5.28336
1584140136.30335,t3a.small,0.0664,0.049715271322064575,SUSE Linux,2,2.0,100,0.07968
1584140995.9408402,c5d.4xlarge,0.9784,4.431908556548575,Linux/UNIX,16,32.0,800,1.17408
1584144000.7414143,c5.2xlarge,0.267,0.9453606129860429,Red Hat Enterprise Linux,8,16.0,400,0.3204
1584144025.7436557,c5.2xlarge,0.267,0.7764037230061483,Linux/UNIX,8,16.0,400,0.3204
1584144288.331348,c5d.xlarge,0.2446,5.751184887051736,Linux/UNIX,4,8.0,200,0.29352
1584144614.5258768,m5d.8xlarge,1.981,5.969918357567409,Red Hat Enterprise Linux,32,128.0,1600,2.3772
1584144729.0599756,t3a.small,0.0664,0.05067079179349011,SUSE Linux,2,2.0,100,0.07968
1584145814.5829303,m5d.24xlarge,1.5271,5.806948060985576,Red Hat Enterprise Linux,96,384.0,4800,1.8325199999999997
1584146002.906448,t3a.medium,0.0759,5.735092740144003,SUSE Linux,2,4.0,100,0.09108
1584146009.9664056,m5d.large,0.0918,5.770878704549135,Red Hat Enterprise Linux,2,8.0,100,0.11016000000000001
1584146273.2758904,c5d.4xlarge,0.3424,4.0387497127972525,Red Hat Enterprise Linux,16,32.0,800,0.41087999999999997
1584146853.4999294,t2.large,0.0597,5.992468551781336,Windows,2,8.0,100,0.07164
1584146974.5657954,c5d.4xlarge,0.3424,4.05276985454586,Red Hat Enterprise Linux,16,32.0,800,0.41087999999999997
1584147127.4768355,t3a.nano,0.0016,5.94033412572477,SUSE Linux,2,0.5,100,0.00192
1584147137.9331012,t3a.small,0.0664,0.027837159802436815,Windows,2,2.0,100,0.07968
1584147435.5143619,t3a.small,0.0664,0.049769422635089336,Linux/UNIX,2,2.0,100,0.07968
1584147586.681186,m5d.16xlarge,1.1481,6.048384039824223,SUSE Linux,64,256.0,3200,1.3777199999999998
1584147877.4064815,t3a.small,0.0664,0.0488340600423798,Linux/UNIX,2,2.0,100,0.07968
1584147953.1679778,t2.large,0.0597,5.7430881720044855,Red Hat Enterprise Linux,2,8.0,100,0.07164
1584148123.6559312,t3a.small,0.0664,0.02518386374155786,Windows,2,2.0,100,0.07968
1584148707.3215036,m5d.2xlarge,0.4953,5.741120101890443,Linux/UNIX,8,32.0,400,0.59436
1584148895.807185,m5d.16xlarge,1.1481,5.869300305468899,Red Hat Enterprise Linux,64,256.0,3200,1.3777199999999998
1584149295.6007311,t3a.small,0.0664,0.041605147964702084,Linux/UNIX,2,2.0,100,0.07968
1584150279.0109708,t3a.small,0.0664,0.03957247148244251,SUSE Linux,2,2.0,100,0.07968
1584150302.3237152,c5d.xlarge,0.2446,5.836111089087097,Linux/UNIX,4,8.0,200,0.29352
1584150803.3249466,c5d.4xlarge,0.3424,4.054883897327931,SUSE Linux,16,32.0,800,0.41087999999999997
1584150874.9575152,t2.large,0.0597,5.814958488511047,Windows,2,8.0,100,0.07164
1584151314.5033844,c5.18xlarge,4.4028,5.775269097655435,Red Hat Enterprise Linux,72,144.0,3600,5.28336
1584151435.7472324,t3a.small,0.0664,0.04809952309941569,SUSE Linux,2,2.0,100,0.07968
1584151526.1859915,m5d.16xlarge,1.1481,5.774444415716894,Linux/UNIX,64,256.0,3200,1.3777199999999998
1584151635.452559,t2.large,0.0597,5.822134220323083,Windows,2,8.0,100,0.07164
1584152139.2255993,t3a.small,0.0664,0.03267927079291259,Linux/UNIX,2,2.0,100,0.07968
1584152182.9211092,c5.2xlarge,0.267,0.9133689395992793,Red Hat Enterprise Linux,8,16.0,400,0.3204
1584152606.7506678,c5d.18xlarge,4.4028,5.753253067440192,Linux/UNIX,72,144.0,3600,5.28336
1584152956.8332505,m5d.16xlarge,1.1481,5.854880872834566,Red Hat Enterprise Linux,64,256.0,3200,1.3777199999999998
1584153179.7055418,t3a.nano,0.0017,5.7539012390502045,Windows,2,0.5,100,0.0020399999999999997
1584153184.4974468,t3a.small,0.0664,0.04564122550335472,SUSE Linux,2,2.0,100,0.07968
1584153278.75846,t3a.medium,0.0759,5.827398001351869,Linux/UNIX,2,4.0,100,0.09108
1584153477.317757,t3a.nano,0.0017,5.7178073753242655,Linux/UNIX,2,0.5,100,0.0020399999999999997
1584153526.912699,m5d.2xlarge,0.4953,5.743046538446498,Red Hat Enterprise Linux,8,32.0,400,0.59436
1584153854.7663364,t3a.small,0.0664,0.04445472197690123,Linux/UNIX,2,2.0,100,0.07968
1584153908.2330608,m5d.large,0.0918,5.752344255813781,Linux/UNIX,2,8.0,100,0.11016000000000001
1584153972.5996885,t2.large,0.0597,5.905444781351958,Red Hat Enterprise Linux,2,8.0,100,0.07164
1584154299.4049094,c5.2xlarge,0.2676,1.0138393736414821,Linux/UNIX,8,16.0,400,0.32112
1584154460.8871355,c5.metal,1.5844,6.90707140852578,Linux/UNIX,96,192.0,4800,1.9012799999999999
1584154540.5764015,c5.18xlarge,4.4028,5.774122735236925,SUSE Linux,72,144.0,3600,5.28336
1584154699.663629,m5d.24xlarge,1.5271,5.745334134200743,Windows,96,384.0,4800,1.8325199999999997
1584155322.008284,t2.large,0.0597,5.894707725234266,Windows,2,8.0,100,0.07164
1584155359.1147969,c5d.4xlarge,0.3424,4.414318195085672,Linux/UNIX,16,32.0,800,0.41087999999999997
1584155364.1885533,t3a.small,0.0664,0.04662507808270111,Windows,2,2.0,100,0.07968
1584155596.1808996,c5d.xlarge,0.2446,5.731875180952451,Red Hat Enterprise Linux,4,8.0,200,0.29352
1584156121.4841902,t3a.small,0.0664,0.04075980440103552,SUSE Linux,2,2.0,100,0.07968
1584156315.7819245,t3a.small,0.0664,0.050748398579004546,Linux/UNIX,2,2.0,100,0.07968
1584156861.70123,c5d.xlarge,0.2446,5.8096625658958505,Linux/UNIX,4,8.0,200,0.29352
1584157005.948918,m5d.24xlarge,1.5271,5.7907388005169995,SUSE Linux,96,384.0,4800,1.8325199999999997
1584157513.596837,t3a.small,0.0664,0.02840591171786183,SUSE Linux,2,2.0,100,0.07968
1584157616.9079885,c5d.xlarge,0.2446,6.175450637778394,Red Hat Enterprise Linux,4,8.0,200,0.29352
1584157943.0028691,t3a.small,0.0664,0.034199085374141056,Windows,2,2.0,100,0.07968
1584158022.3209538,c5.2xlarge,0.2676,0.7225061143350554,Red Hat Enterprise Linux,8,16.0,400,0.32112
1584158667.7186856,m5d.large,0.0918,5.895378917638234,Red Hat Enterprise Linux,2,8.0,100,0.11016000000000001
1584158915.6218662,t3a.small,0.0664,0.051551202248943474,Linux/UNIX,2,2.0,100,0.07968
1584159092.0377665,t3a.small,0.0664,0.04337793477149909,SUSE Linux,2,2.0,100,0.07968
1584159096.1407785,t3a.small,0.0664,0.03787203596771304,SUSE Linux,2,2.0,100,0.07968
1584159184.4075894,m5d.8xlarge,1.981,5.750641427371673,SUSE Linux,32,128.0,1600,2.3772
1584159416.8811176,c5.metal,1.5844,5.729501258216605,Red Hat Enterprise Linux,96,192.0,4800,1.9012799999999999
1584159633.3799076,t3a.small,0.0664,0.03015498587533259,SUSE Linux,2,2.0,100,0.07968
1584159907.4438448,t2.large,0.0597,5.8057364238303775,Windows,2,8.0,100,0.07164
1584160293.7405705,c5d.18xlarge,4.4028,5.769186157526081,SUSE Linux,72,144.0,3600,5.28336
1584160328.4645996,c5.18xlarge,4.4028,5.870790073459604,SUSE Linux,72,144.0,3600,5.28336
1584160528.6097023,c5.2xlarge,0.2676,0.6452564704340245,Red Hat Enterprise Linux,8,16.0,400,0.32112
1584160719.028764,c5.2xlarge,0.2676,0.9444947239571688,Red Hat Enterprise Linux,8,16.0,400,0.32112
1584160783.3398933,t3a.small,0.0664,0.042797914544847084,SUSE Linux,2,2.0,100,0.07968
1584161271.6906657,t3a.medium,0.0759,6.010602841844553,Linux/UNIX,2,4.0,100,0.09108
1584161580.2080739,c5d.xlarge,0.2446,5.776075582442919,Linux/UNIX,4,8.0,200,0.29352
1584162191.5036798,t3a.small,0.0664,0.032524508274157544,SUSE Linux,2,2.0,100,0.07968
1584162414.476669,m5d.16xlarge,1.1481,5.73263615697587,Red Hat Enterprise Linux,64,256.0,3200,1.3777199999999998
1584162622.4044356,t3a.small,0.0664,0.02520943162846722,Linux/UNIX,2,2.0,100,0.07968
1584162947.4120038,c5.metal,1.5844,5.724111587301818,SUSE Linux,96,192.0,4800,1.9012799999999999
1584163016.5276594,m5d.2xlarge,0.4953,5.7242721545077915,Red Hat Enterprise Linux,8,32.0,400,0.59436
1584163019.3369095,c5.2xlarge,0.2676,0.5221508520629389,Red Hat Enterprise Linux,8,16.0,400,0.32112
1584163278.631042,m5d.8xlarge,1.981,5.871581526158991,Linux/UNIX,32,128.0,1600,2.3772
1584163325.147622,t3a.small,0.0664,0.026195891701636366,Windows,2,2.0,100,0.07968
1584163548.5617192,m5d.2xlarge,0.4953,5.843920445402496,Linux/UNIX,8,32.0,400,0.59436
1584163621.434787,t3a.small,0.0664,0.04704059692991649,Linux/UNIX,2,2.0,100,0.07968
1584163855.178072,m5d.8xlarge,1.981,5.847519687057616,Windows,32,128.0,1600,2.3772
1584164075.83371,m5d.8xlarge,1.981,5.785938215059191,Linux/UNIX,32,128.0,1600,2.3772
1584164138.6010082,t3a.small,0.0664,0.02186848935337414,SUSE Linux,2,2.0,100,0.07968
1584164193.5865552,t3a.small,0.0664,0.03261889168190312,Windows,2,2.0,100,0.07968
1584164198.6259677,c5.metal,1.5844,5.82532734496026,Linux/UNIX,96,192.0,4800,1.9012799999999999
1584164423.8700922,m5d.large,0.0918,5.774155403867573,Red Hat Enterprise Linux,2,8.0,100,0.11016000000000001
1584164497.760608,t3a.nano,0.0017,5.8630419850387225,Linux/UNIX,2,0.5,100,0.0020399999999999997
1584164571.7777765,c5.metal,1.5844,5.798975635804688,Linux/UNIX,96,192.0,4800,1.9012799999999999
1584164614.1016023,t3a.small,0.0664,0.039084570329564194,Linux/UNIX,2,2.0,100,0.07968
1584164724.6352417,c5.2xlarge,0.2676,0.6691013810995833,SUSE Linux,8,16.0,400,0.32112
1584164793.1668608,m5d.16xlarge,1.1481,5.7653233718180985,Windows,64,256.0,3200,1.3777199999999998
1584164815.8410683,t3.large,0.0952,5.843961717088021,Windows,2,8.0,100,0.11424000000000001
1584164832.8295062,c5d.xlarge,0.2446,6.111589518419354,Red Hat Enterprise Linux,4,8.0,200,0.29352
1584164951.8993287,c5d.4xlarge,0.3424,4.16957660787585,Linux/UNIX,16,32.0,800,0.41087999999999997
1584165007.0565035,c5d.xlarge,0.2446,5.903541802667018,Linux/UNIX,4,8.0,200,0.29352
1584165015.6868649,t3a.nano,0.0017,5.71430159086213,Linux/UNIX,2,0.5,100,0.0020399999999999997
1584165067.5432515,m5d.8xlarge,1.981,5.718760502803253,Windows,32,128.0,1600,2.3772
1584165102.334341,m5d.8xlarge,1.981,5.7568096898713845,SUSE Linux,32,128.0,1600,2.3772
1584165269.4933603,t3a.small,0.0664,0.04317766160066741,Linux/UNIX,2,2.0,100,0.07968
1584165569.4197805,t3a.small,0.0664,0.03218167205788654,Linux/UNIX,2,2.0,100,0.07968
1584166008.0317397,t2.large,0.0597,6.090376854121843,Windows,2,8.0,100,0.07164
1584166181.521273,m5d.large,0.0918,6.193968073738131,Red Hat Enterprise Linux,2,8.0,100,0.11016000000000001
1584166251.4937701,t3a.small,0.0664,0.029118411026774448,Linux/UNIX,2,2.0,100,0.07968
1584166801.894922,m5d.8xlarge,1.981,5.734435052340423,Red Hat Enterprise Linux,32,128.0,1600,2.3772
1584167097.9471152,m5d.2xlarge,0.4953,5.9402390476580145,Red Hat Enterprise Linux,8,32.0,400,0.59436
1584167204.695583,c5.2xlarge,0.2676,0.580031947184478,Linux/UNIX,8,16.0,400,0.32112
1584167221.272964,m5d.large,0.0918,6.058622838960412,Windows,2,8.0,100,0.11016000000000001
1584168103.127005,t3.large,0.0952,5.931886944967019,Linux/UNIX,2,8.0,100,0.11424000000000001
1584168139.8754425,t3a.small,0.0664,0.04834209897545457,SUSE Linux,2,2.0,100,0.07968
1584168201.7378244,m5d.8xlarge,1.981,5.814731494035116,Red Hat Enterprise Linux,32,128.0,1600,2.3772
1584168224.744776,c5.18xlarge,4.4028,5.718644990517003,Red Hat Enterprise Linux,72,144.0,3600,5.28336
1584168445.5559864,c5.2xlarge,0.2676,0.5605917548469395,SUSE Linux,8,16.0,400,0.32112
1584168812.0839887,t3a.small,0.0664,0.045223233115554956,Linux/UNIX,2,2.0,100,0.07968
1584169144.4238393,c5d.4xlarge,0.3424,4.285826858264851,SUSE Linux,16,32.0,800,0.41087999999999997
1584169244.70571,m5d.large,0.0918,5.738918119603489,Linux/UNIX,2,8.0,100,0.11016000000000001
1584169413.6119688,t3a.small,0.0664,0.04140892650756702,SUSE Linux,2,2.0,100,0.07968
1584169493.9978077,t2.large,0.0597,5.96291758367187,Windows,2,8.0,100,0.07164
1584169719.1362925,c5.2xlarge,0.2676,0.629946582506585,Linux/UNIX,8,16.0,400,0.32112
1584169900.598882,c5.18xlarge,4.4028,5.883667389664907,Linux/UNIX,72,144.0,3600,5.28336
1584169974.6565065,t3a.small,0.0664,0.03038767419769377,Linux/UNIX,2,2.0,100,0.07968
1584170298.9484375,c5d.4xlarge,0.3424,4.940586123276937,Linux/UNIX,16,32.0,800,0.41087999999999997
1584170368.381315,t3a.nano,0.0016,5.9437402049992105,Windows,2,0.5,100,0.00192
1584170710.7248273,c5.18xlarge,4.4028,5.901483037082765,SUSE Linux,72,144.0,3600,5.28336
1584170813.5727997,m5d.24xlarge,1.5271,5.753627982382977,SUSE Linux,96,384.0,4800,1.8325199999999997
1584171121.9593542,t3a.medium,0.0759,5.739693031501528,Windows,2,4.0,100,0.09108
1584171128.3032837,t3a.small,0.0664,0.025072723036969096,Linux/UNIX,2,2.0,100,0.07968
1584171224.249313,t3.large,0.0952,5.798459712568841,Linux/UNIX,2,8.0,100,0.11424000000000001
1584171227.1940155,t3a.small,0.0664,0.0433476517299669,Windows,2,2.0,100,0.07968
1584171233.5552242,c5.metal,1.5844,6.163417094797812,Linux/UNIX,96,192.0,4800,1.9012799999999999
