time,instance,spotprice,lifetime,os,cpu,memory,disk,reward
1585517909.8648365,t3a.small,0.0064,0.043559117840607266,Linux/UNIX,2,2,100,0.00768
1585519242.5453787,c5.2xlarge,0.1405,0.628252805137312,Linux/UNIX,8,16,400,0.1686
1585519618.6888494,t3a.small,0.0064,0.03304485170831918,Linux/UNIX,2,2,100,0.00768
1585521412.5275824,c5.2xlarge,0.1405,1.1537204428622694,Linux/UNIX,8,16,400,0.1686
1585521760.8887815,t3a.small,0.0064,0.045652965503470165,Linux/UNIX,2,2,100,0.00768
1585523352.3419824,c5.2xlarge,0.1405,1.0223195105892304,Linux/UNIX,8,16,400,0.1686
1585528041.939682,t3a.small,0.0064,0.03243983586835277,Linux/UNIX,2,2,100,0.00768
1585528502.9677582,c5.2xlarge,0.1405,0.9035629372772097,Linux/UNIX,8,16,400,0.1686
1585530547.7740777,t3a.small,0.0064,0.039760650523598486,Linux/UNIX,2,2,100,0.00768
1585530976.8458648,c5.2xlarge,0.1405,0.8565700169345778,Linux/UNIX,8,16,400,0.1686
1585532411.5701737,t3a.small,0.0064,0.043903599587671,Linux/UNIX,2,2,100,0.00768
1585533536.571334,t3a.small,0.0064,0.04704877033027788,Linux/UNIX,2,2,100,0.00768
1585536648.6983871,t3a.small,0.0064,0.04503682367488037,Linux/UNIX,2,2,100,0.00768
1585538154.299364,t3a.small,0.0064,0.036295472418822076,Linux/UNIX,2,2,100,0.00768
1585541150.3418503,t3a.small,0.0064,0.04013286429977792,Linux/UNIX,2,2,100,0.00768
1585543600.042041,t3a.small,0.0064,0.035501480912595806,Linux/UNIX,2,2,100,0.00768
1585543790.9120495,c5d.4xlarge,0.2424,4.27328429643138,Linux/UNIX,16,32,800,0.29087999999999997
1585545140.3588395,t3a.small,0.0064,0.027935753242444468,Linux/UNIX,2,2,100,0.00768
1585546667.9747703,c5.2xlarge,0.1401,0.5441815181724177,Linux/UNIX,8,16,400,0.16812
1585547865.0377488,c5.2xlarge,0.1401,0.9198016085340077,Linux/UNIX,8,16,400,0.16812
1585548502.998744,t3a.small,0.0064,0.03534025908602802,Linux/UNIX,2,2,100,0.00768
1585549298.071687,c5d.4xlarge,0.2424,4.066748420243324,Linux/UNIX,16,32,800,0.29087999999999997
1585550104.3415265,t3a.small,0.0064,0.04557891384761778,Linux/UNIX,2,2,100,0.00768
1585554958.5172222,t3a.small,0.0064,0.0345906789148792,Linux/UNIX,2,2,100,0.00768
1585557359.9135442,c5.2xlarge,0.1395,0.5209258723931228,Linux/UNIX,8,16,400,0.16740000000000002
1585557730.3795822,t3a.small,0.0064,0.050381254910958476,Linux/UNIX,2,2,100,0.00768
1585557816.558632,t3a.small,0.0064,0.03271561980983704,Linux/UNIX,2,2,100,0.00768
1585559222.8601973,t3a.small,0.0064,0.029081064813205326,Linux/UNIX,2,2,100,0.00768
1585560401.368384,t3a.small,0.0064,0.023148883250215597,Linux/UNIX,2,2,100,0.00768
1585561207.3235674,t3a.small,0.0064,0.03859231030866662,Linux/UNIX,2,2,100,0.00768
1585563466.1429703,c5.2xlarge,0.1395,0.9655139209235031,Linux/UNIX,8,16,400,0.16740000000000002
1585564001.4869735,c5.2xlarge,0.1395,1.167112345953003,Linux/UNIX,8,16,400,0.16740000000000002
1585565898.7649531,c5d.4xlarge,0.2424,4.241481765020334,Linux/UNIX,16,32,800,0.29087999999999997
1585568618.8935246,t3a.small,0.0064,0.033987739321237234,Linux/UNIX,2,2,100,0.00768
1585568619.711916,t3a.small,0.0064,0.04443347181623775,Linux/UNIX,2,2,100,0.00768
1585570924.9926672,t3a.small,0.0064,0.043488054609669285,Linux/UNIX,2,2,100,0.00768
1585575313.264214,t3a.small,0.0064,0.04822475878258594,Linux/UNIX,2,2,100,0.00768
1585578834.464391,t3a.small,0.0064,0.031800525296729,Linux/UNIX,2,2,100,0.00768
1585580532.6101253,t3a.small,0.0064,0.03494325120579527,Linux/UNIX,2,2,100,0.00768
1585583117.346297,t3a.small,0.0064,0.03321612620654775,Linux/UNIX,2,2,100,0.00768
1585585011.2184632,t3a.small,0.0064,0.03480746030637757,Linux/UNIX,2,2,100,0.00768
1585585581.593014,c5d.4xlarge,0.2424,4.393903668002911,Linux/UNIX,16,32,800,0.29087999999999997
1585588426.043962,c5.2xlarge,0.1386,0.7935461693222362,Linux/UNIX,8,16,400,0.16632
1585607799.3845546,c5.2xlarge,0.1381,0.9950830955914542,Linux/UNIX,8,16,400,0.16572
1585613758.0850773,c5.2xlarge,0.1375,0.7566484997974315,Linux/UNIX,8,16,400,0.165
1585614068.8503711,t3a.small,0.0064,0.028076968991233825,Linux/UNIX,2,2,100,0.00768
1585616029.463931,t3a.small,0.0064,0.041635666384434236,Linux/UNIX,2,2,100,0.00768
1585617469.738466,t3a.small,0.0064,0.03261476650126685,Linux/UNIX,2,2,100,0.00768
1585620236.8573215,t3a.small,0.0064,0.037731107153351394,Linux/UNIX,2,2,100,0.00768
1585622017.190611,t3a.small,0.0064,0.03872935520915556,Linux/UNIX,2,2,100,0.00768
1585622233.9974086,c5d.4xlarge,0.2424,4.038831440940177,Linux/UNIX,16,32,800,0.29087999999999997
1585624611.683881,c5.2xlarge,0.1375,0.7505354477106974,Linux/UNIX,8,16,400,0.165
1585627076.081849,t3a.small,0.0064,0.04101553530828859,Linux/UNIX,2,2,100,0.00768
1585631954.914159,t3a.small,0.0064,0.04881486511149075,Linux/UNIX,2,2,100,0.00768
1585634192.300032,c5.2xlarge,0.1359,0.7376416655166939,Linux/UNIX,8,16,400,0.16307999999999997
1585634431.6655586,t3a.small,0.0064,0.02207660042385382,Linux/UNIX,2,2,100,0.00768
1585635042.0872302,c5d.4xlarge,0.2424,4.006889347674212,Linux/UNIX,16,32,800,0.29087999999999997
1585636284.0860012,t3a.small,0.0064,0.0329977126118538,Linux/UNIX,2,2,100,0.00768
1585638912.3915594,t3a.small,0.0064,0.041295480559989425,Linux/UNIX,2,2,100,0.00768
1585639411.8543456,c5.2xlarge,0.1359,1.0434669370940297,Linux/UNIX,8,16,400,0.16307999999999997
1585643150.4281025,t3a.small,0.0064,0.041597695615211865,Linux/UNIX,2,2,100,0.00768
1585643518.9376068,t3a.small,0.0064,0.034186710170322175,Linux/UNIX,2,2,100,0.00768
1585644498.2592487,c5.2xlarge,0.1359,1.0503575929880073,Linux/UNIX,8,16,400,0.16307999999999997
1585645456.7492752,t3a.small,0.0064,0.039149883271145415,Linux/UNIX,2,2,100,0.00768
1585645604.8390276,c5.2xlarge,0.1359,0.715877551927484,Linux/UNIX,8,16,400,0.16307999999999997
1585646115.4443545,t3a.small,0.0064,0.04742128181455805,Linux/UNIX,2,2,100,0.00768
1585646422.1876369,t3a.small,0.0064,0.04776451953499525,Linux/UNIX,2,2,100,0.00768
1585647494.1333122,c5.2xlarge,0.1359,0.7364605856959658,Linux/UNIX,8,16,400,0.16307999999999997
1585648642.050757,t3a.small,0.0064,0.04709447974614897,Linux/UNIX,2,2,100,0.00768
1585648987.334182,c5.2xlarge,0.1359,0.7747853903086539,Linux/UNIX,8,16,400,0.16307999999999997
1585649521.3035243,c5.2xlarge,0.1359,1.0491567476290506,Linux/UNIX,8,16,400,0.16307999999999997
1585649616.7319312,c5.2xlarge,0.1359,0.7473153966337301,Linux/UNIX,8,16,400,0.16307999999999997
1585652766.4814754,c5.2xlarge,0.1359,0.802825972311959,Linux/UNIX,8,16,400,0.16307999999999997
1585658795.695078,t3a.small,0.0064,0.025754982726118036,Linux/UNIX,2,2,100,0.00768
1585663975.2349036,c5.2xlarge,0.1348,0.8395879817480074,Linux/UNIX,8,16,400,0.16176
1585664757.0991318,t3a.small,0.0064,0.022519956593126035,Linux/UNIX,2,2,100,0.00768
1585665840.1081257,t3a.small,0.0064,0.029466742690328427,Linux/UNIX,2,2,100,0.00768
1585669532.1727533,t3a.small,0.0064,0.0447238464903316,Linux/UNIX,2,2,100,0.00768
1585670169.2711856,t3a.small,0.0064,0.025076208071383922,Linux/UNIX,2,2,100,0.00768
1585673197.7640061,c5d.4xlarge,0.2424,4.1083194239979965,Linux/UNIX,16,32,800,0.29087999999999997
1585674519.1290882,t3a.small,0.0064,0.051681569374365084,Linux/UNIX,2,2,100,0.00768
1585677731.3672044,t3a.small,0.0064,0.023575057541120336,Linux/UNIX,2,2,100,0.00768
1585679909.9770293,c5d.4xlarge,0.2424,4.189589085134652,Linux/UNIX,16,32,800,0.29087999999999997
1585685365.1153982,c5.2xlarge,0.1341,0.5325026385032031,Linux/UNIX,8,16,400,0.16091999999999998
1585688348.9313958,t3a.small,0.0064,0.0324444660545626,Linux/UNIX,2,2,100,0.00768
1585690496.9486487,c5.2xlarge,0.1341,0.9085481501295103,Linux/UNIX,8,16,400,0.16091999999999998
1585691833.4417868,c5.2xlarge,0.1341,0.7702618359851399,Linux/UNIX,8,16,400,0.16091999999999998
1585694598.628589,t3a.small,0.0064,0.05082214587235009,Linux/UNIX,2,2,100,0.00768
1585699234.795801,c5.2xlarge,0.1341,0.6067661204496573,Linux/UNIX,8,16,400,0.16091999999999998
1585704233.5408645,t3a.small,0.0064,0.04329010395091662,Linux/UNIX,2,2,100,0.00768
1585704328.0874517,c5.2xlarge,0.1341,0.6989492743216724,Linux/UNIX,8,16,400,0.16091999999999998
1585708623.5850742,t3a.small,0.0064,0.027190293164352355,Linux/UNIX,2,2,100,0.00768
1585711130.8298273,c5.2xlarge,0.1335,0.9493926449547019,Linux/UNIX,8,16,400,0.1602
1585714379.7111964,c5d.4xlarge,0.2424,4.207361811007661,Linux/UNIX,16,32,800,0.29087999999999997
1585716856.4237697,c5.2xlarge,0.1335,1.1440697914963045,Linux/UNIX,8,16,400,0.1602
1585716856.566899,t3a.small,0.0064,0.02560134902597945,Linux/UNIX,2,2,100,0.00768
1585717554.3751903,t3a.small,0.0064,0.04725089843095012,Linux/UNIX,2,2,100,0.00768
1585719038.9170582,t3a.small,0.0064,0.022738623951278545,Linux/UNIX,2,2,100,0.00768
1585726962.2223845,c5.2xlarge,0.1335,1.1409974362905824,Linux/UNIX,8,16,400,0.1602
1585729401.27948,t3a.small,0.0064,0.033245860363140776,Linux/UNIX,2,2,100,0.00768
1585730727.929999,c5.2xlarge,0.1335,0.9537255765870228,Linux/UNIX,8,16,400,0.1602
1585733171.520429,c5.2xlarge,0.1326,0.512877529791941,Linux/UNIX,8,16,400,0.15911999999999998
1585734459.7200148,c5d.4xlarge,0.2424,4.312876048802626,Linux/UNIX,16,32,800,0.29087999999999997
1585737276.9186714,t3a.small,0.0064,0.02357616485599331,Linux/UNIX,2,2,100,0.00768
1585745176.899577,t3a.small,0.0064,0.04600204998331395,Linux/UNIX,2,2,100,0.00768
1585745947.3237166,c5.2xlarge,0.1326,1.1429738054523142,Linux/UNIX,8,16,400,0.15911999999999998
1585749970.4717479,t3a.small,0.0064,0.022426570288367798,Linux/UNIX,2,2,100,0.00768
1585750883.224899,t3a.small,0.0064,0.02406236553629517,Linux/UNIX,2,2,100,0.00768
1585751608.8500638,c5.2xlarge,0.1326,1.128720902691227,Linux/UNIX,8,16,400,0.15911999999999998
1585755948.7157128,c5.2xlarge,0.1318,0.7861276915725551,Linux/UNIX,8,16,400,0.15816
1585761705.552221,c5.2xlarge,0.1318,1.2475372770453652,Linux/UNIX,8,16,400,0.15816
1585763351.4083622,t3a.small,0.0064,0.03106429534399385,Linux/UNIX,2,2,100,0.00768
1585765063.9614124,t3a.small,0.0064,0.022333595493725635,Linux/UNIX,2,2,100,0.00768
1585766242.0908208,c5d.4xlarge,0.2424,4.442912783976336,Linux/UNIX,16,32,800,0.29087999999999997
1585766843.3923912,c5.2xlarge,0.1318,0.6900470305692215,Linux/UNIX,8,16,400,0.15816
1585767048.277896,t3a.small,0.0064,0.039864294349005104,Linux/UNIX,2,2,100,0.00768
1585767692.6501167,t3a.small,0.0064,0.02219289267869472,Linux/UNIX,2,2,100,0.00768
1585772815.3127856,c5d.4xlarge,0.2424,4.049899845710307,Linux/UNIX,16,32,800,0.29087999999999997
1585790245.2468371,t3a.small,0.0064,0.049500085357183386,Linux/UNIX,2,2,100,0.00768
1585791341.4364731,t3a.small,0.0064,0.02677146926620768,Linux/UNIX,2,2,100,0.00768
1585791988.5027432,c5.2xlarge,0.1313,0.6000700494734587,Linux/UNIX,8,16,400,0.15756
1585792030.2583673,c5.2xlarge,0.1313,0.5170954981138803,Linux/UNIX,8,16,400,0.15756
1585793738.131298,t3a.small,0.0064,0.03906987227914442,Linux/UNIX,2,2,100,0.00768
1585793915.7202647,t3a.small,0.0064,0.021285765506758293,Linux/UNIX,2,2,100,0.00768
1585794602.9507601,t3a.small,0.0064,0.04140036587000769,Linux/UNIX,2,2,100,0.00768
1585795289.0756798,t3a.small,0.0064,0.05196175564730626,Linux/UNIX,2,2,100,0.00768
1585798040.8928678,t3a.small,0.0064,0.025322106083459254,Linux/UNIX,2,2,100,0.00768
1585798543.9569387,t3a.small,0.0064,0.021763482708866175,Linux/UNIX,2,2,100,0.00768
1585801534.0418253,t3a.small,0.0064,0.052054169388007915,Linux/UNIX,2,2,100,0.00768
1585803132.5681336,t3a.small,0.0064,0.031052527479711593,Linux/UNIX,2,2,100,0.00768
1585803344.122297,t3a.small,0.0064,0.04771721645741293,Linux/UNIX,2,2,100,0.00768
1585804615.970915,t3a.small,0.0064,0.02547755947598377,Linux/UNIX,2,2,100,0.00768
1585805746.6320195,t3a.small,0.0064,0.036429436384001014,Linux/UNIX,2,2,100,0.00768
1585808163.400398,t3a.small,0.0064,0.022577311994049155,Linux/UNIX,2,2,100,0.00768
1585808277.6023018,t3a.small,0.0064,0.04859511007198588,Linux/UNIX,2,2,100,0.00768
1585808550.4600475,t3a.small,0.0064,0.03851793746949667,Linux/UNIX,2,2,100,0.00768
1585809411.4107828,t3a.small,0.0064,0.02849835414488121,Linux/UNIX,2,2,100,0.00768
1585810119.7308006,t3a.small,0.0064,0.04806584587998833,Linux/UNIX,2,2,100,0.00768
1585812919.1073337,t3a.small,0.0064,0.047979598590872787,Linux/UNIX,2,2,100,0.00768
1585814430.3586283,t3a.small,0.0064,0.023444300748849407,Linux/UNIX,2,2,100,0.00768
1585816938.9904952,t3a.small,0.0064,0.0515485610925843,Linux/UNIX,2,2,100,0.00768
1585817622.6635137,t3a.small,0.0064,0.04012955815810855,Linux/UNIX,2,2,100,0.00768
1585817740.288069,t3a.small,0.0064,0.04631285094996397,Linux/UNIX,2,2,100,0.00768
1585821619.7040129,t3a.small,0.0064,0.02580188330097832,Linux/UNIX,2,2,100,0.00768
1585822068.4197054,c5.2xlarge,0.1302,0.7399627051302795,Linux/UNIX,8,16,400,0.15624000000000002
1585822284.5571156,t3a.small,0.0064,0.043256378204833225,Linux/UNIX,2,2,100,0.00768
1585826719.4216495,t3a.small,0.0064,0.0488534601914212,Linux/UNIX,2,2,100,0.00768
1585830621.7398012,t3a.small,0.0064,0.02183159477958633,Linux/UNIX,2,2,100,0.00768
1585833634.9952276,t3a.small,0.0064,0.024749255746396977,Linux/UNIX,2,2,100,0.00768
1585839286.3919177,t3a.small,0.0064,0.03576104525781758,Linux/UNIX,2,2,100,0.00768
1585839437.2774124,c5.2xlarge,0.1297,0.9328058043202482,Linux/UNIX,8,16,400,0.15564
1585841802.0689437,c5.2xlarge,0.1297,0.539593424996056,Linux/UNIX,8,16,400,0.15564
1585845754.6238546,c5d.4xlarge,0.2424,4.188848957002233,Linux/UNIX,16,32,800,0.29087999999999997
1585851384.754678,t3a.small,0.0064,0.0442871117370846,Linux/UNIX,2,2,100,0.00768
1585851927.4679692,t3a.small,0.0064,0.032986999584105045,Linux/UNIX,2,2,100,0.00768
1585855439.2533762,t3a.small,0.0064,0.031032843352429607,Linux/UNIX,2,2,100,0.00768
1585858185.7497258,c5.2xlarge,0.1289,0.6696257967013591,Linux/UNIX,8,16,400,0.15467999999999998
1585861268.2913003,t3a.small,0.0064,0.03588124723113318,Linux/UNIX,2,2,100,0.00768
1585861407.2334592,c5.2xlarge,0.1289,0.5092792489483524,Linux/UNIX,8,16,400,0.15467999999999998
1585863557.5490327,t3a.small,0.0064,0.028908628235163453,Linux/UNIX,2,2,100,0.00768
1585864284.109589,c5.2xlarge,0.1289,0.5204734398967982,Linux/UNIX,8,16,400,0.15467999999999998
1585864695.6476295,c5.2xlarge,0.1289,1.1889327573249968,Linux/UNIX,8,16,400,0.15467999999999998
1585869527.9377177,c5.2xlarge,0.1282,1.217863267478794,Linux/UNIX,8,16,400,0.15384
1585869903.2932434,t3a.small,0.0064,0.027598971681089088,Linux/UNIX,2,2,100,0.00768
1585870841.1143034,c5d.4xlarge,0.2424,4.288421350654469,Linux/UNIX,16,32,800,0.29087999999999997
1585870961.7137291,t3a.small,0.0064,0.04732217300191153,Linux/UNIX,2,2,100,0.00768
1585871461.7466397,c5.2xlarge,0.1282,0.9318357572833109,Linux/UNIX,8,16,400,0.15384
1585871835.85295,c5.2xlarge,0.1282,1.2178384552081725,Linux/UNIX,8,16,400,0.15384
1585873205.5721521,t3a.small,0.0064,0.04801477620789129,Linux/UNIX,2,2,100,0.00768
1585875351.7729325,c5.2xlarge,0.1282,0.5878847572599828,Linux/UNIX,8,16,400,0.15384
1585876810.5338185,c5.2xlarge,0.1282,0.5654838525721605,Linux/UNIX,8,16,400,0.15384
1585878311.6186953,t3a.small,0.0064,0.05060796237276186,Linux/UNIX,2,2,100,0.00768
1585879023.384873,c5.2xlarge,0.1282,0.8599474519213873,Linux/UNIX,8,16,400,0.15384
1585880261.2927356,t3a.small,0.0064,0.02436535676704757,Linux/UNIX,2,2,100,0.00768
1585881531.9334114,c5.2xlarge,0.1282,1.0368262349790984,Linux/UNIX,8,16,400,0.15384
1585883121.7274792,t3a.small,0.0064,0.029701930008200407,Linux/UNIX,2,2,100,0.00768
1585883303.0243227,c5.2xlarge,0.1282,0.5885191518927066,Linux/UNIX,8,16,400,0.15384
1585890299.8464952,c5.2xlarge,0.1282,0.9193929372985832,Linux/UNIX,8,16,400,0.15384
1585890930.9253385,c5.2xlarge,0.1277,1.1553175671052869,Linux/UNIX,8,16,400,0.15324000000000002
1585890954.1791506,c5.2xlarge,0.1277,0.597763060829797,Linux/UNIX,8,16,400,0.15324000000000002
1585895534.6923692,t3a.small,0.0064,0.024654667064906995,Linux/UNIX,2,2,100,0.00768
1585896113.5412977,t3a.small,0.0064,0.04441414111159083,Linux/UNIX,2,2,100,0.00768
1585896409.4596977,c5.2xlarge,0.1277,0.8262391570506983,Linux/UNIX,8,16,400,0.15324000000000002
1585896499.5730634,c5.2xlarge,0.1277,1.0281166328575575,Linux/UNIX,8,16,400,0.15324000000000002
1585897516.3351293,c5d.4xlarge,0.2424,4.83785807973799,Linux/UNIX,16,32,800,0.29087999999999997
1585898267.1798227,c5.2xlarge,0.1277,0.861908129235076,Linux/UNIX,8,16,400,0.15324000000000002
1585899316.0544329,c5.2xlarge,0.1277,0.9661455937544241,Linux/UNIX,8,16,400,0.15324000000000002
1585902213.6552856,t3a.small,0.0064,0.04425066876540549,Linux/UNIX,2,2,100,0.00768
1585908643.8159664,t3a.small,0.0064,0.049610585271502874,Linux/UNIX,2,2,100,0.00768
1585914794.3508904,c5d.4xlarge,0.2424,4.292950274159099,Linux/UNIX,16,32,800,0.29087999999999997
1585915253.4237783,c5d.4xlarge,0.2424,4.298230283777169,Linux/UNIX,16,32,800,0.29087999999999997
1585919067.4375181,t3a.small,0.0064,0.04601425479252508,Linux/UNIX,2,2,100,0.00768
1585920421.1373718,t3a.small,0.0064,0.02568668282017715,Linux/UNIX,2,2,100,0.00768
1585921218.053082,t3a.small,0.0064,0.04154392061107693,Linux/UNIX,2,2,100,0.00768
1585924323.6474893,c5d.4xlarge,0.2424,4.542825991696327,Linux/UNIX,16,32,800,0.29087999999999997
1585926306.2916644,t3a.small,0.0064,0.03006088052561829,Linux/UNIX,2,2,100,0.00768
1585928806.319865,t3a.small,0.0064,0.033902032285133575,Linux/UNIX,2,2,100,0.00768
1585932787.964086,t3a.small,0.0064,0.04566021101968257,Linux/UNIX,2,2,100,0.00768
1585933414.2001562,c5d.4xlarge,0.2424,4.0061119010237505,Linux/UNIX,16,32,800,0.29087999999999997
1585934660.3173304,t3a.small,0.0064,0.028536372424951783,Linux/UNIX,2,2,100,0.00768
1585935411.9683518,t3a.small,0.0064,0.03916824688142176,Linux/UNIX,2,2,100,0.00768
1585939223.9930105,t3a.small,0.0064,0.03414974782384174,Linux/UNIX,2,2,100,0.00768
1585941965.363534,t3a.small,0.0064,0.026508612965168335,Linux/UNIX,2,2,100,0.00768
1585942591.535127,t3a.small,0.0064,0.051590461642635164,Linux/UNIX,2,2,100,0.00768
1585945260.428108,t3a.small,0.0064,0.029395147757539503,Linux/UNIX,2,2,100,0.00768
1585947178.5368261,t3a.small,0.0064,0.04738928059150034,Linux/UNIX,2,2,100,0.00768
1585948034.4808228,t3a.small,0.0064,0.031098030307024984,Linux/UNIX,2,2,100,0.00768
1585949299.5684478,c5d.4xlarge,0.2424,4.034903205434556,Linux/UNIX,16,32,800,0.29087999999999997
1585958207.819224,t3a.small,0.0064,0.04351219304038052,Linux/UNIX,2,2,100,0.00768
1585962112.3760045,t3a.small,0.0064,0.027741748580901768,Linux/UNIX,2,2,100,0.00768
1585962335.2785378,t3a.small,0.0064,0.04718775231653312,Linux/UNIX,2,2,100,0.00768
1585962612.5508177,t3a.small,0.0064,0.045814068104756925,Linux/UNIX,2,2,100,0.00768
1585963976.7620373,t3a.small,0.0064,0.04371801034408087,Linux/UNIX,2,2,100,0.00768
1585966284.4317887,c5.2xlarge,0.1265,0.9976266269395538,Linux/UNIX,8,16,400,0.1518
1585966462.9611943,c5.2xlarge,0.1265,0.9139191691547759,Linux/UNIX,8,16,400,0.1518
1585967483.2746234,t3a.small,0.0064,0.028336582147956743,Linux/UNIX,2,2,100,0.00768
1585968412.8526773,c5d.4xlarge,0.2424,4.043412560713666,Linux/UNIX,16,32,800,0.29087999999999997
1585977805.6429656,c5.2xlarge,0.1265,0.7366344944063762,Linux/UNIX,8,16,400,0.1518
1585978245.7013257,t3a.small,0.0064,0.030031944292637152,Linux/UNIX,2,2,100,0.00768
1585979643.865095,t3a.small,0.0064,0.029948849511690395,Linux/UNIX,2,2,100,0.00768
1585981817.4910562,t3a.small,0.0064,0.03262331222111097,Linux/UNIX,2,2,100,0.00768
1585982672.7981887,c5.2xlarge,0.1265,0.7403265704890554,Linux/UNIX,8,16,400,0.1518
1585983378.6498468,t3a.small,0.0064,0.030940494110384808,Linux/UNIX,2,2,100,0.00768
1585987509.4154522,t3a.small,0.0064,0.02988558635176777,Linux/UNIX,2,2,100,0.00768
1585987905.9877193,t3a.small,0.0064,0.045482512077208694,Linux/UNIX,2,2,100,0.00768
1585988176.0924606,t3a.small,0.0064,0.0504968830122609,Linux/UNIX,2,2,100,0.00768
1585988561.9437034,t3a.small,0.0064,0.04155578315562959,Linux/UNIX,2,2,100,0.00768
1585990097.4048326,c5d.4xlarge,0.2424,4.476644312587188,Linux/UNIX,16,32,800,0.29087999999999997
1585990588.7618828,c5.2xlarge,0.1262,0.6061852613631729,Linux/UNIX,8,16,400,0.15144
1585993008.114519,c5d.4xlarge,0.2424,4.380844155415641,Linux/UNIX,16,32,800,0.29087999999999997
1585994907.5331771,c5d.4xlarge,0.2424,4.065181692737008,Linux/UNIX,16,32,800,0.29087999999999997
1585995584.3918104,c5.2xlarge,0.1262,0.7446530243044379,Linux/UNIX,8,16,400,0.15144
1585995828.1237657,c5.2xlarge,0.1262,0.5746304721936183,Linux/UNIX,8,16,400,0.15144
1585996081.4964063,t3a.small,0.0064,0.03672702278165157,Linux/UNIX,2,2,100,0.00768
1585997083.0717661,c5.2xlarge,0.1262,1.1868095214545704,Linux/UNIX,8,16,400,0.15144
1585997354.6324332,c5.2xlarge,0.1262,0.6688063270588347,Linux/UNIX,8,16,400,0.15144
1585997735.2984529,t3a.small,0.0064,0.021547861973321814,Linux/UNIX,2,2,100,0.00768
1585999421.6947951,t3a.small,0.0064,0.028884279429333963,Linux/UNIX,2,2,100,0.00768
1586001137.112783,c5.2xlarge,0.1262,0.5391044989379261,Linux/UNIX,8,16,400,0.15144
1586004103.296134,t3a.small,0.0064,0.02711019260774296,Linux/UNIX,2,2,100,0.00768
1586005337.3436732,t3a.small,0.0064,0.04573652376921341,Linux/UNIX,2,2,100,0.00768
1586005541.7014844,t3a.small,0.0064,0.022754605136255157,Linux/UNIX,2,2,100,0.00768
1586005925.793924,c5.2xlarge,0.1262,0.8018452726947826,Linux/UNIX,8,16,400,0.15144
1586012886.7079775,t3a.small,0.0064,0.03007160960992992,Linux/UNIX,2,2,100,0.00768
1586015988.379924,c5.2xlarge,0.1259,0.9517185525139504,Linux/UNIX,8,16,400,0.15108000000000002
1586021607.6294975,t3a.small,0.0064,0.04588366128140858,Linux/UNIX,2,2,100,0.00768
1586030595.739537,t3a.small,0.0064,0.04816245202247646,Linux/UNIX,2,2,100,0.00768
1586031476.7712564,t3a.small,0.0064,0.04256911763982802,Linux/UNIX,2,2,100,0.00768
1586031555.5422938,t3a.small,0.0064,0.05040053689572082,Linux/UNIX,2,2,100,0.00768
1586038165.4988997,t3a.small,0.0064,0.029833962695407838,Linux/UNIX,2,2,100,0.00768
1586038184.6539803,t3a.small,0.0064,0.04971129515773401,Linux/UNIX,2,2,100,0.00768
1586045764.7622132,t3a.small,0.0064,0.04677883286838607,Linux/UNIX,2,2,100,0.00768
1586046173.3369918,t3a.small,0.0064,0.04700016132623546,Linux/UNIX,2,2,100,0.00768
1586046975.8250487,t3a.small,0.0064,0.051635515293279165,Linux/UNIX,2,2,100,0.00768
1586049065.9604926,t3a.small,0.0064,0.046860163423191686,Linux/UNIX,2,2,100,0.00768
1586049093.1017597,t3a.small,0.0064,0.029206533488268883,Linux/UNIX,2,2,100,0.00768
1586049169.941808,t3a.small,0.0064,0.04931091046319478,Linux/UNIX,2,2,100,0.00768
1586050840.5743418,t3a.small,0.0064,0.03263518079299164,Linux/UNIX,2,2,100,0.00768
1586056199.3272312,t3a.small,0.0064,0.03142529066831654,Linux/UNIX,2,2,100,0.00768
1586060345.7094438,t3a.small,0.0064,0.046818316090397584,Linux/UNIX,2,2,100,0.00768
1586061504.8461788,t3a.small,0.0064,0.04437791594979213,Linux/UNIX,2,2,100,0.00768
1586064039.78204,t3a.small,0.0064,0.042341742000061286,Linux/UNIX,2,2,100,0.00768
1586064893.824689,c5.2xlarge,0.1253,1.2410473585352801,Linux/UNIX,8,16,400,0.15036
1586067440.6891193,t3a.small,0.0064,0.031043205748442607,Linux/UNIX,2,2,100,0.00768
1586068350.6541991,c5d.4xlarge,0.2424,4.231591991984136,Linux/UNIX,16,32,800,0.29087999999999997
1586071866.2150505,c5.2xlarge,0.1249,1.136036692183119,Linux/UNIX,8,16,400,0.14987999999999999
1586072040.685418,t3a.small,0.0064,0.022829834988704365,Linux/UNIX,2,2,100,0.00768
1586072923.836206,t3a.small,0.0064,0.033182894859328564,Linux/UNIX,2,2,100,0.00768
1586073611.9433377,t3a.small,0.0064,0.05077240844024259,Linux/UNIX,2,2,100,0.00768
1586074059.9872732,c5.2xlarge,0.1249,0.956288831938787,Linux/UNIX,8,16,400,0.14987999999999999
1586074380.5600977,t3a.small,0.0064,0.03524062574481094,Linux/UNIX,2,2,100,0.00768
1586076448.4847953,t3a.small,0.0064,0.04636551509765195,Linux/UNIX,2,2,100,0.00768
1586078353.1357546,c5d.4xlarge,0.2424,4.086143499463318,Linux/UNIX,16,32,800,0.29087999999999997
1586080052.5274446,c5.2xlarge,0.1249,1.0238953080402626,Linux/UNIX,8,16,400,0.14987999999999999
1586080903.9430075,t3a.small,0.0064,0.02612200019106678,Linux/UNIX,2,2,100,0.00768
